Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
49247757,A Little Devil in America: Notes in Praise of Black Performance,Hanif Abdurraqib,"Abdurraqib, Hanif",,"=""1984801198""","=""9781984801197""",5,4.59,Random House,Hardcover,301,2021,2021,2024/04/18,2023/10/11,,,read,,,,1,0
192723842,Christa Comes Out of Her Shell,Abbi Waxman,"Waxman, Abbi",,"=""0593198786""","=""9780593198780""",0,3.55,Berkley,Paperback,379,2024,2024,,2024/04/16,to-read,to-read (#352),to-read,,,,0,0
51260768,That Way Madness Lies,Dahlia Adler,"Adler, Dahlia","Lily  Anderson, Brittany Cavallaro, Patrice Caldwell, Emily Wibberley, Austin Siegemund-Broka, A.R. Capetta, Cory McCarthy, Joy McCullough, Anna-Marie McLemore, Tochi Onyebuchi, Lindsay Smith, Kiersten White,, Ibi Zoboi, Samantha Mabry, Mark Oshiro, Melissa Bashardoust, K. Ancrum","=""""","=""""",3,3.43,Flatiron Books,Hardcover,221,2021,2021,2024/04/08,2021/05/24,,,read,Some of these were excellent (The Macbeth edit stands out) while others are just meh.,,,1,0
150343880,"Fangirl Down (Big Shots, #1)",Tessa Bailey,"Bailey, Tessa",,"=""""","=""""",2,3.79,Avon,Kindle Edition,380,2024,2024,2024/03/24,2024/01/25,,,read,"2.5 the smut was smutting but otherwise, it was very meh. Definitely reading the Tallulah spinoff book, though!",,,1,0
181346634,There's Always This Year: On Basketball and Ascension,Hanif Abdurraqib,"Abdurraqib, Hanif",,"=""0593448790""","=""9780593448793""",0,4.28,Random House,Hardcover,334,2024,2024,,2024/03/18,to-read,to-read (#350),to-read,,,,0,0
197577126,This Summer Will Be Different,Carley Fortune,"Fortune, Carley",,"=""0593638883""","=""9780593638880""",0,3.95,Berkley,Paperback,368,2024,2024,,2024/03/18,to-read,to-read (#349),to-read,,,,0,0
123288408,"Evocation (The Summoner’s Circle, #1)",S.T. Gibson,"Gibson, S.T.",,"=""191520268X""","=""9781915202680""",0,3.60,Angry Robot Books,Hardcover,301,2024,2024,,2024/03/18,to-read,to-read (#348),to-read,,,,0,0
40280188,ด้ายแดง เล่ม 2,Lazysheep,"Lazysheep, Lazysheep",,"=""""","=""""",0,4.41,Hermit Publishing,Paperback,,,,2024/03/15,2024/02/05,,,read,,,,1,0
58446220,Out There,Kate  Folk,"Folk, Kate",,"=""0593231465""","=""9780593231463""",4,4.13,Random House,Hardcover,256,2022,2022,2024/03/15,2022/06/26,,,read,,,,1,0
28243032,We Are Okay,Nina LaCour,"LaCour, Nina",,"=""0525425896""","=""9780525425892""",4,3.93,Dutton Books for Young Readers,Hardcover,236,2017,2017,2024/03/11,2021/05/24,24-in-24,24-in-24 (#19),read,,,,1,0
50997439,The Bookish Holiday of Nina Hill,Abbi Waxman,"Waxman, Abbi",,"=""""","=""""",0,3.94,,ebook,36,2019,,,2020/10/04,,,read,,,,1,0
181350812,Bride,Ali Hazelwood,"Hazelwood, Ali",,"=""0593550404""","=""9780593550403""",5,4.00,Berkley,Paperback,396,2024,2024,2024/03/03,2023/10/21,favorites,favorites (#10),read,,,,1,0
139400705,Black Women Taught Us: An Intimate History of Black Feminism,Jenn M. Jackson,"Jackson, Jenn M.",,"=""0593243331""","=""9780593243336""",0,4.41,Random House,Hardcover,368,2024,,,2024/03/01,to-read,to-read (#346),to-read,,,,0,0
60731802,"The Lord Sorcier (Regency Faerie Tales, #0.5)",Olivia Atwater,"Atwater, Olivia",,"=""""","=""""",0,3.55,,ebook,44,2022,2020,,2024/02/28,,,read,,,,1,0
60731784,"The Latch Key (Regency Faerie Tales, #1.5)",Olivia Atwater,"Atwater, Olivia",,"=""""","=""""",0,3.76,,ebook,42,2022,2022,,2024/02/28,to-read,to-read (#345),to-read,,,,0,0
60420294,"Longshadow (Regency Faerie Tales, #3)",Olivia Atwater,"Atwater, Olivia",,"=""0316463124""","=""9780316463126""",0,3.86,Orbit,Paperback,263,2022,2021,,2024/02/28,to-read,to-read (#344),to-read,,,,0,0
60717747,"Half a Soul (Regency Faerie Tales, #1)",Olivia Atwater,"Atwater, Olivia",,"=""""","=""9780316462808""",5,4.05,Orbit,Kindle Edition,305,2022,2020,2024/02/28,2022/08/04,favorites,favorites (#9),read,,,,1,0
200101541,Horror Movie,Paul Tremblay,"Tremblay, Paul",,"=""0063070014""","=""9780063070011""",0,3.27,William Morrow,Hardcover,277,2024,2024,,2024/02/25,to-read,to-read (#342),to-read,,,,0,0
57185869,"Mislaid in Parts Half-Known (Wayward Children, #9)",Seanan McGuire,"McGuire, Seanan",,"=""""","=""""",0,4.07,Macmillan Audio,Audible Audio,146,2024,2024,,2024/02/25,to-read,to-read (#341),to-read,,,,0,0
59232998,You Made a Fool of Death with Your Beauty,Akwaeke Emezi,"Emezi, Akwaeke",,"=""1982188707""","=""9781982188702""",0,3.53,Atria Books,Hardcover,288,2022,2022,,2024/02/22,to-read,to-read (#340),to-read,,,,0,0
31450908,"Down Among the Sticks and Bones (Wayward Children, #2)",Seanan McGuire,"McGuire, Seanan",,"=""0765392038""","=""9780765392039""",4,4.14,Tordotcom,Hardcover,187,2017,2017,2024/02/20,2023/12/14,24-in-24,24-in-24 (#18),read,,,,1,0
34325090,"I Was Born for This (I Was Born for This, #1)",Alice Oseman,"Oseman, Alice",,"=""0008244103""","=""9780008244101""",4,4.01,Harper Collins Children's Books,Kindle Edition,396,2018,2018,2024/02/17,2023/05/30,24-in-24,24-in-24 (#17),read,,,,1,0
241074,The Tiny Seed,Eric Carle,"Carle, Eric",,"=""0689842449""","=""9780689842443""",0,4.15,Aladdin,Paperback,40,2001,1970,,2024/02/13,,,read,,,,1,0
201752567,The Truth According to Ember,Danica Nava,"Nava, Danica",,"=""0593642600""","=""9780593642603""",0,3.68,Berkley,Paperback,358,2024,2024,,2024/02/11,to-read,to-read (#339),to-read,,,,0,0
62802747,Much Ado about Nada,Uzma Jalaluddin,"Jalaluddin, Uzma",,"=""0593336380""","=""9780593336380""",0,3.83,Berkley,Paperback,320,2023,2023,,2024/02/11,to-read,to-read (#338),to-read,,,,0,0
60522607,Solomon's Crown,Natasha Siegel,"Siegel, Natasha",,"=""0593597842""","=""9780593597842""",0,3.81,Dell,Paperback,368,2023,2023,,2024/02/11,to-read,to-read (#337),to-read,,,,0,0
206180603,Make the Season Bright,Ashley Herring Blake,"Blake, Ashley Herring",,"=""0593550595""","=""9780593550595""",0,3.61,Berkley,Paperback,342,2024,2024,,2024/02/10,to-read,to-read (#335),to-read,,,,0,0
203874129,An Academy for Liars,Alexis Henderson,"Henderson, Alexis",,"=""1529921775""","=""9781529921779""",0,3.44,Transworld Digital,Kindle Edition,453,2024,2024,,2024/02/10,to-read,to-read (#334),to-read,,,,0,0
199261152,A Novel Love Story,Ashley Poston,"Poston, Ashley",,"=""0593640977""","=""9780593640975""",0,3.62,Berkley,Paperback,368,2024,2024,,2024/02/10,to-read,to-read (#333),to-read,,,,0,0
36348525,Severance,Ling  Ma,"Ma, Ling",,"=""0374261598""","=""9780374261597""",3,3.88,"Farrar, Straus and Giroux",Hardcover,291,2018,2018,2024/02/02,2023/05/30,24-in-24,24-in-24 (#24),read,3.5 eerily accurate ,,,1,0
56653002,"Twisted Games (Twisted, #2)",Ana Huang,"Huang, Ana",,"=""""","=""""",0,4.08,,Kindle Edition,456,2021,2021,,2024/01/27,to-read,to-read (#332),to-read,,,,0,0
54698575,"Make a Scene (Lovestruck, #1)",Mimi   Grace,"Grace, Mimi",,"=""1999108256""","=""9781999108250""",0,3.78,,Kindle Edition,230,2020,2020,,2024/01/25,to-read,to-read (#331),to-read,,,,0,0
56039126,"Love Is An Illusion Vol 1 (Love is an Illusion, #1)",Fargo,"Fargo, Fargo",,"=""""","=""""",0,3.63,,Kindle Edition,0,2020,,2024/01/24,2024/01/23,,,read,,,,1,0
123195171,"Opinions: A Decade of Arguments, Criticism, and Minding Other People’s Business",Roxane Gay,"Gay, Roxane",,"=""0063341468""","=""9780063341463""",0,3.99,Harper,Hardcover,320,2023,2023,2024/01/22,2023/09/26,24-in-24,24-in-24 (#2),read,,,,1,0
71872930,North Woods,Daniel       Mason,"Mason, Daniel",,"=""0593597036""","=""9780593597033""",0,4.11,Random House,Hardcover,372,2023,2023,,2024/01/09,to-read,to-read (#330),to-read,,,,0,0
66087028,Legacy: A Black Physician Reckons with Racism in Medicine,Uché Blackstock,"Blackstock, Uché",,"=""0593491289""","=""9780593491294""",0,4.43,Viking,Kindle Edition,304,2024,2024,,2024/01/07,to-read,to-read (#329),to-read,,,,0,0
55502857,Unwell Women: Misdiagnosis and Myth in a Man-Made World,Elinor Cleghorn,"Cleghorn, Elinor",,"=""0593182952""","=""9780593182956""",0,4.11,Dutton,Hardcover,386,2021,2021,,2024/01/07,to-read,to-read (#328),to-read,,,,0,0
55817097,"Twisted Love (Twisted, #1)",Ana Huang,"Huang, Ana",,"=""""","=""""",0,3.71,,Kindle Edition,360,2021,2021,2024/01/03,2023/12/31,,,read,"I don’t know what to rate this. It’s poorly written, got tropes and cliches getting thrown all over the place and borderline obnoxious characters. It was pretty terrible.<br/><br/>But I can’t wait to read book 2",,,1,0
75663741,Wreck the Halls,Tessa Bailey,"Bailey, Tessa",,"=""0063308290""","=""9780063308299""",3,3.38,Avon,Hardcover,368,2023,2023,2023/12/30,2023/08/21,,,read,,,,1,0
57370115,Highly Suspicious and Unfairly Cute,Talia Hibbert,"Hibbert, Talia",,"=""""","=""9780593482346""",4,3.69,Joy Revolution,ebook,336,2023,2023,2023/12/26,2022/09/16,,,read,,,,1,0
53344030,"Heartstopper: Volume Five (Heartstopper, #5)",Alice Oseman,"Oseman, Alice",,"=""1444957651""","=""9781444957655""",5,4.46,Hodder Children's Books,Paperback,336,2023,2023,2023/12/26,2022/03/24,,,read,,,,1,0
197041827,The Boyfriend Subscription,Steven Salvatore,"Salvatore, Steven",,"=""1335041591""","=""9781335041593""",0,3.55,Afterglow Books by Harlequin,Paperback,288,2024,2024,,2023/12/26,to-read,to-read (#327),to-read,,,,0,0
199026522,Middle of the Night,Riley Sager,"Sager, Riley",,"=""0593472373""","=""9780593472378""",0,3.67,Dutton,Hardcover,376,2024,2024,,2023/12/26,to-read,to-read (#326),to-read,,,,0,0
199798953,One Perfect Couple,Ruth Ware,"Ware, Ruth",,"=""1668025590""","=""9781668025598""",0,3.63,Scout Press,Hardcover,385,2024,2024,,2023/12/26,to-read,to-read (#325),to-read,,,,0,0
127280062,"Ruthless Vows (Letters of Enchantment, #2)",Rebecca   Ross,"Ross, Rebecca",,"=""1250857457""","=""9781250857453""",0,3.99,Wednesday Books,Hardcover,420,2023,2023,,2023/11/27,"to-read, 24-in-24","to-read (#315), 24-in-24 (#1)",to-read,,,,0,0
51777605,The Office of Historical Corrections,Danielle  Evans,"Evans, Danielle",,"=""1594487332""","=""9781594487330""",4,4.16,Riverhead Books,Hardcover,269,2020,2020,2023/12/18,2023/10/30,,,read,,,,1,0
200982268,"Celestial Monsters (The Sunbearer Duology, #2)",Aiden Thomas,"Thomas, Aiden",,"=""1250822084""","=""9781250822086""",0,4.15,Feiwel & Friends,Hardcover,416,2024,2024,,2022/12/26,to-read,to-read (#197),to-read,,,,0,0
25526296,"Every Heart a Doorway (Wayward Children, #1)",Seanan McGuire,"McGuire, Seanan",,"=""0765385503""","=""9780765385505""",5,3.81,Tor.com,Hardcover,176,2016,2016,2023/12/14,2023/12/11,,,read,,,,1,0
199798522,I Was a Teenage Slasher,Stephen Graham Jones,"Jones, Stephen Graham",,"=""1668022249""","=""9781668022245""",0,3.51,S&S/Saga Press,Hardcover,373,2024,2024,,2023/12/11,to-read,to-read (#324),to-read,,,,0,0
157979441,Island Witch,Amanda Jayatissa,"Jayatissa, Amanda",,"=""0593549260""","=""9780593549261""",0,3.62,Berkley,Hardcover,384,2024,2024,,2023/12/11,to-read,to-read (#323),to-read,,,,0,0
61725531,Womb City,Tlotlo Tsamaase,"Tsamaase, Tlotlo",,"=""1645660567""","=""9781645660569""",0,3.20,Erewhon Books,Hardcover,416,2024,2018,,2023/12/11,to-read,to-read (#322),to-read,,,,0,0
199440249,The Pairing,Casey McQuiston,"McQuiston, Casey",,"=""1250862744""","=""9781250862747""",0,3.68,St. Martin's Griffin,Paperback,407,2024,2024,,2023/12/11,to-read,to-read (#321),to-read,,,,0,0
173404023,A Love Song for Ricki Wilde,Tia Williams,"Williams, Tia",,"=""153872670X""","=""9781538726709""",0,3.99,Grand Central Publishing,Hardcover,352,2024,2024,,2023/12/11,to-read,to-read (#320),to-read,,,,0,0
199743738,The Midnight Feast,Lucy Foley,"Foley, Lucy",,"=""0063003104""","=""9780063003101""",0,3.58,William Morrow,Hardcover,354,2024,2024,,2023/12/11,to-read,to-read (#318),to-read,,,,0,0
198281740,The Life Impossible,Matt Haig,"Haig, Matt",,"=""0593489276""","=""9780593489277""",0,3.48,Viking,Hardcover,324,2024,2024,,2023/12/11,to-read,to-read (#317),to-read,,,,0,0
60657589,"Emily Wilde's Encyclopaedia of Faeries (Emily Wilde, #1)",Heather Fawcett,"Fawcett, Heather",,"=""059350013X""","=""9780593500132""",4,3.97,Del Rey,Hardcover,317,2023,2023,2023/12/10,2023/06/12,,,read,,,,1,0
